ID,Aboutus,Aboutus_Duration,Item_page,Item_page_Duration,Checkout_page,Checkout_page_Duration,Bounce_Rates,Exit_Rates,Page_Values,Remarkable_Day,Month,Operating_Systems,Browser,Province,TrafficType,VisitorType,Weekend,Income
1017,0,0,5,218.5833333,11,370.4583333,0,0.003076923,0,0,Dec,iOS,7,4,2,Returning_Visitor,no,0
1018,0,0,2,115.2,7,211.1,0,0,0,0,Jul,Android,2,2,2,New_Visitor,1,0
1019,0,0,15,266.25,172,4098.699853,0.003314917,0.016214742,2.90865324,0,Nov,Android,2,7,2,Returning_Visitor,no,0
1020,0,0,0,0,1,0,0.2,0.2,0,0,Dec,iOS,2,6,1,Returning_Visitor,no,0
1021,0,0,0,0,1,0,0.2,0.2,0,0,May,Android,2,3,2,Returning_Visitor,no,0
1022,0,0,0,0,3,45,0,0.066666667,0,0,May,Android,5,1,3,Returning_Visitor,no,0
1023,0,0,0,0,19,557.35,0,0.029824561,0,0,Nov,Windows,1,3,3,Returning_Visitor,1,0
1024,0,0,1,50.4,49,1463.48,0.004081633,0.015646259,24.68624612,0,June,Android,2,9,1,Returning_Visitor,no,0
1025,0,0,0,0,15,1639.5,0.025,0.06875,0,0.8,May,Android,2,1,13,Returning_Visitor,no,0
1026,0,0,4,81,8,112.7285714,0,0.02,0,0,Mar,Android,2,2,1,Returning_Visitor,no,0
1027,0,0,10,89.98,96,1304.973333,0.003921569,0.008309991,6.175932014,0,Oct,Android,2,1,3,Returning_Visitor,no,0
1028,2,281.5,8,217,5,236.1666667,0,0.014285714,0,0,May,Android,2,3,2,Returning_Visitor,no,0
1029,0,0,2,171.2,16,218,0.011111111,0.033333333,0,0,Oct,Windows,2,6,4,Returning_Visitor,no,0
1030,2,27,1,11.83333333,31,424.75,0.019047619,0.039292517,30.81857956,0,Nov,Android,2,3,1,Returning_Visitor,no,1
1031,0,0,0,0,35,1231.160256,0.005714286,0.023619048,0,0,Mar,Android,2,1,1,Returning_Visitor,no,0
1032,2,346.1666667,3,49.33333333,9,194.3333333,0,0.002857143,0,0.6,May,Android,2,1,2,Returning_Visitor,no,0
1033,0,0,4,54.8,3,20.25714286,0,0.028571429,0,0,Aug,Windows,1,3,2,Returning_Visitor,no,0
1034,0,0,12,232.3535714,439,17550.58486,0.00562963,0.018437701,2.626909076,0,Nov,Android,5,1,10,Returning_Visitor,no,1
1035,1,20,2,139,31,960.8333333,0.007843137,0.025,0,0,May,Windows,1,3,4,Returning_Visitor,1,0
1036,0,0,1,3,17,1217.430556,0,0.0125,0,0,May,Android,5,1,4,Returning_Visitor,no,0
1037,0,0,0,0,2,50,0,0.05,0,0,Mar,iOS,2,8,11,Returning_Visitor,no,0
1038,0,0,5,850,20,1893.466667,0,0.02,0,0,Oct,Android,4,9,2,Returning_Visitor,no,0
1039,0,0,1,0,14,1125.875,0,0.042857143,0,0,Nov,Android,2,1,2,Returning_Visitor,no,0
1040,0,0,4,122.5,66,1706.712281,0,0.00957265,0,0,May,Android,2,1,4,Returning_Visitor,no,0
1041,0,0,1,0,11,1019.5,0.022222222,0.044444444,26.65777778,0,May,Android,5,3,1,Returning_Visitor,no,1
1042,0,0,0,0,1,0,0.2,0.2,0,0,Nov,Android,4,3,3,Returning_Visitor,no,0
1043,0,0,0,0,6,119,0,0.033333333,0,0,Mar,iOS,2,7,1,Returning_Visitor,1,0
1044,0,0,1,19,16,278.9142857,0.007142857,0.04,0,0,May,Windows,8,1,4,Returning_Visitor,1,0
1045,0,0,1,178,3,110,0,0.016666667,0,0.2,May,iOS,2,3,4,Returning_Visitor,no,0
1046,2,39,4,91,16,1280.166667,0,0.004761905,39.81885714,0,May,Android,4,4,4,New_Visitor,no,1
1047,0,0,0,0,8,335,0.025,0.05,63.891,0,May,iOS,2,4,1,Returning_Visitor,no,1
1048,0,0,2,52.5,10,753.1,0,0.02,0,0,Nov,Android,2,1,2,Returning_Visitor,no,0
1049,0,0,4,112,39,1379.5,0.006349206,0.027777778,0,0,May,Android,5,2,4,Returning_Visitor,no,0
1050,0,0,0,0,27,393.7888889,0,0.032193939,0,0,Nov,iOS,2,1,11,New_Visitor,1,0
1051,0,0,0,0,4,149,0,0.05,0,0,Mar,Android,2,1,2,Returning_Visitor,no,0
1052,0,0,2,95.3,14,262.587619,0.0125,0.004910714,0,0,Nov,Windows,1,4,2,New_Visitor,no,0
1053,0,0,3,69.8,81,7514.790476,0.003821138,0.021883469,0,0,Nov,Android,2,1,2,Returning_Visitor,no,0
1054,0,0,0,0,23,790.1666667,0,0.026086957,0,0.8,May,iOS,2,2,13,Returning_Visitor,no,0
1055,0,0,0,0,7,59,0,0.028571429,0,0,May,Android,2,2,3,Returning_Visitor,no,0
1056,0,0,0,0,6,118.3333333,0.033333333,0.044444444,0,0,Nov,iOS,2,1,3,Returning_Visitor,1,0
1057,0,0,2,47,39,1743.366667,0,0.016410256,78.93483561,0,Mar,iOS,3,2,1,Returning_Visitor,no,1
1058,1,69.6,6,91.2,29,1618.233333,0,0.01620753,9.231934863,0,Nov,Android,2,1,6,Returning_Visitor,no,0
1059,0,0,0,0,7,141.1666667,0,0.007142857,0,0,Mar,iOS,2,3,1,Returning_Visitor,no,0
1060,2,16.2,2,43.4,31,1279.806667,0.006857143,0.02952381,0,0,Sep,Windows,1,3,2,Returning_Visitor,1,0
1061,0,0,0,0,2,9,0,0.1,0,0,Mar,Android,2,1,3,Returning_Visitor,1,0
1062,0,0,0,0,38,1326.430556,0.005263158,0.016666667,0,0,Nov,Windows,1,1,2,Returning_Visitor,no,0
1063,0,0,0,0,17,701.5424242,0.013333333,0.026666667,0,0,Mar,Android,2,6,2,Returning_Visitor,no,0
1064,0,0,0,0,8,211,0,0.028571429,0,0,May,Android,2,7,2,New_Visitor,no,0
1065,1,1220,0,0,28,2389.333333,0.016666667,0.030833333,0,0,Mar,Android,2,1,3,Returning_Visitor,1,0
1066,1,0,0,0,1,13,0,0.1,0,0,Mar,iOS,2,3,1,Returning_Visitor,no,0
1067,0,0,0,0,3,14,0,0.066666667,0,0,Mar,Ubuntu,1,3,3,Returning_Visitor,no,0
1068,0,0,9,140.875,95,2625.185014,0.003,0.027077656,2.815539375,0,Nov,Android,2,4,1,Returning_Visitor,no,0
1069,1,2,3,13.73333333,27,407.6833333,0.006666667,0.011555556,0,0,Jul,Android,2,1,4,Returning_Visitor,no,1
1070,0,0,5,168.2,15,2026.633333,0.008333333,0.039,0,0,Nov,iOS,2,7,13,Returning_Visitor,no,1
1071,0,0,0,0,5,1162.5,0,0.025,0,0,Mar,Android,2,2,2,Returning_Visitor,no,0
1072,0,0,5,1023,46,4681.894444,0.008,0.024380952,0,0.8,May,Android,2,7,13,Returning_Visitor,no,0
1073,0,0,0,0,7,169.9866667,0.0125,0.033333333,21.27271783,0,Jul,Android,2,7,2,New_Visitor,no,1
1074,0,0,0,0,2,93,0,0.05,0,0,Dec,iOS,2,5,2,Returning_Visitor,no,0
1075,0,0,6,186.8666667,126,3372.826797,0.00625,0.023480903,0,0.6,May,Android,2,7,2,Returning_Visitor,no,0
1076,0,0,0,0,9,591.25,0,0.022222222,0,0,Dec,Android,2,6,13,Returning_Visitor,no,0
1077,0,0,0,0,19,1065.9,0.016666667,0.04021164,0,1,May,Windows,1,1,6,Returning_Visitor,1,0
1078,0,0,12,138.9166667,14,1352.75,0,0.023684211,0,0,Dec,Android,2,1,2,Returning_Visitor,no,0
1079,0,0,9,76.54166667,6,64.20833333,0,0.02,0,0,Nov,iOS,2,3,10,Returning_Visitor,1,0
1080,1,2,2,77.7,24,551.1583333,0.004166667,0.054444444,7.945368291,0,Dec,Android,2,9,2,Returning_Visitor,no,0
1081,0,0,0,0,41,3389.8,0.032478632,0.05019425,0,0,Sep,Android,4,3,1,Returning_Visitor,no,0
1082,2,15,5,107,250,8622.38,0.005670471,0.02250017,0,0,Nov,iOS,2,1,1,Returning_Visitor,no,1
1083,1,10,13,228.9166667,64,817.0163767,0,0.013814416,2.995465753,0,May,Android,5,3,4,New_Visitor,1,0
1084,0,0,0,0,15,259.6666667,0,0.026666667,0,0,May,Windows,1,2,2,Returning_Visitor,1,0
1085,0,0,8,204.1071429,15,347.7321429,0,0.012280702,18.08071442,0,Nov,Windows,1,1,2,New_Visitor,no,0
1086,0,0,1,28.5,21,1089.625,0.01,0.033333333,0,0,Nov,Android,2,1,20,Returning_Visitor,no,0
1087,0,0,0,0,19,801.5833333,0.010526316,0.035087719,0,1,May,Windows,1,1,2,Returning_Visitor,1,0
1088,0,0,0,0,2,0,0.2,0.2,0,0,Mar,Android,2,1,3,Returning_Visitor,1,0
1089,0,0,1,21.2,24,1123.246667,0,0.017391304,30.04921703,0,Sep,Android,2,3,2,Returning_Visitor,no,1
1090,0,0,2,134,7,77.33333333,0,0.022222222,0,0,Mar,Windows,1,2,2,Returning_Visitor,no,0
1091,0,0,0,0,24,381.25,0.0125,0.0625,0,0,Nov,Android,2,1,11,New_Visitor,1,0
1092,0,0,0,0,28,475.025,0,0.000446429,0,0,Nov,Windows,1,6,10,New_Visitor,no,0
1093,1,38,1,14,46,1060.451515,0.004444444,0.01558385,0,0,May,Android,2,1,2,Returning_Visitor,1,0
1094,1,55,5,73.5,41,1705.041667,0.004545455,0.023982684,7.25975,0,May,Android,4,2,2,Returning_Visitor,no,0
1095,0,0,0,0,11,292.9,0.028,0.11952381,0,0,Feb,Android,4,3,1,Returning_Visitor,no,0
1096,0,0,0,0,6,104.6666667,0,0.041666667,0,0,Dec,iOS,2,1,10,Returning_Visitor,no,0
1097,2,11,12,264.9,24,1032.3,0.020430108,0.036190476,0,0,Dec,Windows,1,9,1,Returning_Visitor,1,0
1098,0,0,0,0,4,41,0.1,0.15,0,0.4,May,Android,2,1,2,Returning_Visitor,no,0
1099,0,0,0,0,13,222.5,0,0.007692308,0,0,May,Android,2,7,2,Returning_Visitor,no,0
1100,5,53.83333333,0,0,2,31.16666667,0,0.033333333,0,0,Nov,Android,2,4,2,Returning_Visitor,no,0
1101,0,0,0,0,1,0,0.2,0.2,0,0,Mar,Windows,1,4,1,Returning_Visitor,no,0
1102,0,0,0,0,5,74,0,0.04,0,0,Mar,Android,2,1,10,Returning_Visitor,no,0
1103,2,338,3,91,11,451,0,0.006666667,45.7504,0,Mar,Android,2,1,10,New_Visitor,no,1
1104,0,0,0,0,11,164,0.036363636,0.054545455,0,0,Jul,Android,5,6,1,Returning_Visitor,no,0
1105,0,0,0,0,3,58,0,0.066666667,0,0,Mar,Windows,8,4,11,Returning_Visitor,no,0
1106,0,0,3,19.25,8,713.5833333,0,0.046969697,0,0,Nov,iOS,2,1,10,Returning_Visitor,1,0
1107,0,0,2,79.6,24,433.36,0.008333333,0.009722222,0,0,Aug,Android,2,1,1,Returning_Visitor,no,0
1108,0,0,1,15.2,6,199.6,0,0.014285714,0,0,Oct,Windows,8,2,6,New_Visitor,no,0
1109,0,0,3,27,21,898,0.015384615,0.042307692,10.94723077,0.6,May,Android,2,1,3,Returning_Visitor,no,1
1110,0,0,0,0,16,824.2291667,0,0.045138889,0,0,Dec,Android,2,3,2,Returning_Visitor,no,1
1111,0,0,6,107.3666667,11,151.3,0.005555556,0.04,0,0,Nov,Android,2,1,3,Returning_Visitor,no,0
1112,0,0,3,40,10,423.6666667,0,0.018181818,0,0,May,Ubuntu,2,1,11,Returning_Visitor,1,0
1113,0,0,0,0,15,1251.316667,0,0.03452381,0,0,Nov,iOS,2,1,2,Returning_Visitor,1,1
1114,0,0,0,0,57,980.8333333,0.007142857,0.044642857,0,0.8,May,Android,2,3,11,Returning_Visitor,no,0
1115,0,0,0,0,14,264.5,0,0.007142857,0,0,Mar,Android,2,1,10,Returning_Visitor,no,0
1116,1,20.5,4,143,10,386.15,0,0.015384615,64.6,0,Mar,Windows,1,7,8,Returning_Visitor,no,1
1117,1,11,5,162.5,82,1164.099635,0.010714286,0.01668402,0,0,May,iOS,2,7,2,Returning_Visitor,no,0
1118,0,0,3,64,29,619.4,0,0.007142857,42.89057143,0,May,Android,2,1,3,Returning_Visitor,no,1
1119,0,0,3,35,16,352,0,0.011764706,0,0,Mar,Android,2,2,1,Returning_Visitor,no,0
1120,0,0,0,0,12,1111,0,0.033333333,0,0.6,May,Android,2,5,1,Returning_Visitor,no,0
1121,0,0,3,157.4,9,128.5,0.036363636,0.081818182,0,0,Jul,iOS,2,1,3,Returning_Visitor,1,0
1122,0,0,0,0,9,478,0,0.011111111,0,0,Mar,iOS,2,2,3,Returning_Visitor,1,0
1123,0,0,0,0,6,1251,0.033333333,0.066666667,0,0,Mar,iOS,2,1,1,Returning_Visitor,no,0
1124,0,0,1,15,19,817.5,0.011111111,0.022222222,0,0,Nov,Android,2,1,2,Returning_Visitor,no,0
1125,0,0,0,0,1,0,0.2,0.2,0,0,Nov,Windows,1,3,8,Returning_Visitor,no,0
1126,0,0,0,0,77,3332.208333,0.002040816,0.024719927,0,0.6,May,Android,2,3,6,Returning_Visitor,no,0
1127,0,0,0,0,6,69.25,0,0.044444444,0,0,Mar,Android,2,4,3,Returning_Visitor,no,0
1128,0,0,0,0,16,157.9,0.05,0.0625,0,0,May,Android,2,1,3,Returning_Visitor,no,0
1129,0,0,0,0,30,1438,0,0.013793103,100.1655678,0,Nov,Ubuntu,1,1,3,Returning_Visitor,no,1
1130,0,0,0,0,12,666,0,0.018181818,0,0,May,Android,4,8,2,Returning_Visitor,no,0
1131,2,37,7,146,28,2054.114286,0,0.011877551,5.789028571,0,May,Windows,1,9,3,Returning_Visitor,no,0
1132,0,0,0,0,3,903,0,0.066666667,0,0,Mar,Android,2,1,1,Returning_Visitor,no,0
1133,1,161,2,39.5,34,1406.209524,0.010810811,0.021212121,23.60518919,0.2,May,Android,2,8,4,Returning_Visitor,no,1
1134,0,0,0,0,1,0,0.2,0.2,0,0,Mar,Android,5,9,1,Returning_Visitor,no,0
1135,0,0,1,14,1,0,0.1,0.15,0,0,Nov,Windows,1,1,10,Returning_Visitor,no,0
1136,0,0,3,33,67,2502.816667,0.006060606,0.011147186,0,0,Mar,Ubuntu,1,1,10,Returning_Visitor,no,0
1137,0,0,5,61.0125,51,1141.066667,0.003571429,0.011093074,0,0,Dec,Android,2,6,2,New_Visitor,no,0
1138,0,0,1,22,29,2209.75,0,0.035057471,0,0,Nov,iOS,2,8,2,Returning_Visitor,no,0
1139,0,0,0,0,1,207.5702479,0,0.007936508,0,0,Oct,Android,2,1,5,Returning_Visitor,no,0
1140,0,0,0,0,6,129.5,0,0.033333333,0,0,Dec,Android,2,1,11,New_Visitor,no,0
1141,0,0,8,29.5,89,6770.274267,0.006315789,0.030125313,0,0,Mar,Android,2,3,1,Returning_Visitor,no,0
1142,0,0,3,203,28,2394,0.033333333,0.057619048,0,0,May,Android,2,7,1,Returning_Visitor,no,0
1143,4,14,0,0,8,284.7,0.016666667,0.047222222,0,0,Nov,iOS,2,7,2,Returning_Visitor,no,1
1144,0,0,0,0,74,1146.469048,0.021621622,0.031306306,0.408238132,0,Nov,Android,2,1,1,Returning_Visitor,no,0
1145,0,0,0,0,1,15.6,0,0,47.7917708,0,Sep,Windows,1,6,3,New_Visitor,no,1
1146,2,44.5,1,28.5,12,445.5,0.00625,0.022916667,0,0,Nov,iOS,2,1,8,New_Visitor,no,0
1147,0,0,3,89.66666667,15,2022.117778,0.011764706,0.023529412,11.55399716,0,Sep,iOS,2,3,1,Returning_Visitor,no,0
1148,0,0,0,0,4,298,0.1,0.15,0,0,Mar,Android,2,1,13,Returning_Visitor,no,0
1149,4,191,3,133.5,15,443.9333333,0,0.02,0,0,May,Windows,1,3,6,Returning_Visitor,no,0
1150,0,0,0,0,3,62.4,0,0.066666667,0,0,June,Android,2,3,3,Returning_Visitor,no,0
1151,0,0,0,0,50,3421.575758,0,0.012333333,0,0,Nov,Android,2,1,2,New_Visitor,1,0
1152,0,0,1,17,22,399.8,0.019047619,0.038095238,0,0,Mar,Windows,5,7,1,Returning_Visitor,no,0
1153,0,0,0,0,1,0,0.2,0.2,0,0,Dec,Android,2,1,13,Returning_Visitor,no,0
1154,0,0,0,0,19,273.7083333,0.021052632,0.035087719,0,0,Nov,iOS,2,4,11,Returning_Visitor,1,1
1155,0,0,0,0,1,0,0.2,0.2,0,0,Dec,Android,4,1,1,Returning_Visitor,1,0
1156,0,0,0,0,5,127.5,0.04,0.06,0,0,Nov,iOS,2,6,3,Returning_Visitor,no,0
1157,0,0,0,0,16,318.0666667,0.025,0.033333333,0,0,Jul,iOS,2,3,1,Returning_Visitor,no,0
1158,0,0,3,75.6,14,178.59,0.0125,0.00625,0,0,Aug,iOS,2,1,4,Returning_Visitor,1,0
1159,0,0,0,0,83,2922.497511,0.009756098,0.030081301,0,0,Nov,Android,2,1,1,Returning_Visitor,no,0
1160,0,0,5,115.8,60,1516.73,0.007936508,0.01982092,0,0,Aug,Android,2,4,3,Returning_Visitor,1,0
1161,2,9,1,0,44,814.1547619,0,0.023188406,0,0,Nov,Ubuntu,2,1,10,Returning_Visitor,no,1
1162,2,278,3,512.8333333,3,162,0,0.014285714,0,0,Mar,iOS,2,1,8,New_Visitor,1,0
1163,0,0,3,64.4,5,47.3,0,0.022222222,45.82834797,0,Sep,Android,2,1,3,Returning_Visitor,no,1
1164,1,127,2,49,4,188,0.033333333,0.0375,0,0,Mar,iOS,2,3,2,Returning_Visitor,no,0
1165,1,75,7,54.63636364,67,1336.554221,0,0.027327327,4.148878378,0,May,Android,2,7,4,Returning_Visitor,no,0
1166,0,0,9,254.5,26,712.2714286,0.006060606,0.028282828,1.725866353,0,Sep,Android,5,2,3,Returning_Visitor,no,0
1167,0,0,3,16.33333333,23,505.5833333,0.008,0.03,9.15008,0,Mar,Ubuntu,1,1,2,Returning_Visitor,no,1
1168,2,58,14,662.5357143,41,854.2863248,0.01875,0.021194084,10.17225,0,May,iOS,2,4,4,Returning_Visitor,1,1
1169,1,0,2,66,10,302,0.042857143,0.05952381,19.53495497,0,Mar,Android,6,3,2,Returning_Visitor,no,1
1170,0,0,1,0,11,297.3,0,0.041666667,0,0,May,Android,2,4,2,Returning_Visitor,no,0
1171,0,0,0,0,5,586,0,0.06,0,0,Nov,Android,4,9,10,Returning_Visitor,1,0
1172,0,0,12,257.75,3,97.5,0,0.038461538,0,0,Dec,iOS,2,4,8,Returning_Visitor,no,1
1173,0,0,0,0,8,202.3333333,0,0.01875,0,0,May,iOS,2,1,6,Returning_Visitor,1,0
1174,0,0,4,36,23,2359.375,0,0.010666667,58.20233822,0,Dec,Ubuntu,2,1,1,New_Visitor,no,1
1175,1,2,1,113.6666667,16,589.6666667,0,0.003632479,0,0,May,iOS,2,6,11,New_Visitor,1,0
1176,1,9.5,5,18,17,414.3333333,0,0.005263158,0,0,May,Android,2,2,6,Returning_Visitor,no,0
1177,0,0,0,0,5,109.25,0,0.08,0,0,Nov,Android,10,1,2,Returning_Visitor,no,0
1178,0,0,0,0,5,96.5,0,0.04,0,0,Mar,Android,2,1,3,Returning_Visitor,no,0
1179,0,0,6,161.52,14,295.6974359,0,0.026315789,0,0,Nov,iOS,2,8,2,Returning_Visitor,no,0
1180,0,0,0,0,2,22,0,0.1,0,0,Dec,Android,2,3,1,Returning_Visitor,no,0
1181,2,33.75,4,34.83333333,32,929.0833333,0.005714286,0.016190476,34.29431289,0,Dec,Android,2,1,2,New_Visitor,no,1
1182,24,2050.433333,17,2629.253968,705,43171.23338,0.004851285,0.015431438,0.763828956,0,May,Android,2,1,14,Returning_Visitor,1,0
1183,2,58.5,3,103,94,2807.149729,0,0.002777778,0,0,Nov,Android,2,7,2,New_Visitor,1,0
1184,3,313,7,96,65,2091.662821,0.012206573,0.030146368,6.147633803,0,May,iOS,2,3,4,Returning_Visitor,1,0
1185,0,0,0,0,2,0,0.2,0.2,0,0,Mar,Windows,1,1,3,Returning_Visitor,no,0
1186,0,0,3,22,152,4251.74125,0.003947368,0.009780702,0,0,Nov,Android,2,1,10,Returning_Visitor,no,1
1187,0,0,2,256,14,574.5,0,0.014285714,0,0,May,iOS,3,8,11,New_Visitor,no,0
1188,0,0,6,561,29,1816.427273,0.011458333,0.020880682,0,0,May,iOS,2,5,13,Returning_Visitor,no,0
1189,,,,,,,,,0,0,Mar,Android,2,1,2,Returning_Visitor,no,0
1190,0,0,5,62,30,3815.166667,0,0.026200717,0,0,Nov,Android,2,4,2,Returning_Visitor,no,0
1191,0,0,2,96,37,1238.5,0.005128205,0.016410256,0,0,Mar,Android,2,1,2,New_Visitor,no,0
1192,0,0,0,0,22,469.54,0,0.008695652,14.00979215,0,Oct,Android,2,9,2,New_Visitor,no,1
1193,1,6,1,72,84,1212.030303,0.005102041,0.021451247,0,0,May,Android,2,5,6,Returning_Visitor,no,0
1194,0,0,0,0,9,125.2666667,0.044444444,0.103703704,0,0,Oct,Android,2,3,4,Returning_Visitor,1,0
1195,0,0,3,60.4,4,25.8,0,0.04,0,0,Jul,Windows,1,3,4,New_Visitor,no,0
1196,0,0,0,0,2,70,0,0.1,0,0,May,Windows,1,1,4,Returning_Visitor,1,0
1197,1,27.2,4,103.6,26,2609,0,0.002380952,47.12454606,0,Nov,Android,6,1,2,Returning_Visitor,1,1
1198,0,0,0,0,31,502.9666667,0.012903226,0.04516129,0,0,Oct,Android,2,2,1,Returning_Visitor,no,0
1199,0,0,0,0,1,0,0.2,0.2,0,0,May,iOS,2,3,15,Returning_Visitor,no,0
1200,0,0,0,0,6,56.5,0.066666667,0.116666667,0,0,May,Android,6,1,3,Returning_Visitor,1,0
1201,0,0,4,52,16,360,0,0.010526316,0,0,May,Android,2,1,16,New_Visitor,no,0
1202,4,343,6,72.01960784,157,4461.28524,8.08E-05,0.007018826,31.85608032,0,Dec,Android,4,3,2,Returning_Visitor,no,1
1203,0,0,0,0,10,108.9166667,0.02,0.04,0,0,Nov,Android,4,1,10,Returning_Visitor,no,0
1204,0,0,0,0,3,428.5,0,0.066666667,0,0,Nov,Windows,1,3,8,Returning_Visitor,no,1
1205,0,0,0,0,10,724,0,0.022222222,97.98,0,May,Windows,1,4,2,New_Visitor,1,1
1206,0,0,0,0,16,1011,0,0.025,0,0,Mar,Android,2,1,1,Returning_Visitor,no,0
1207,0,0,4,53.75,41,1130.80754,0.019047619,0.018783069,0,0,Dec,iOS,2,1,2,Returning_Visitor,no,0
1208,1,35,4,183,15,557.3333333,0,0.012631579,16.10052632,0,May,Android,2,2,5,Returning_Visitor,no,1
1209,0,0,0,0,20,1194.75,0,0.026315789,0,0,Nov,Android,2,1,8,Returning_Visitor,1,1
1210,0,0,0,0,21,1128.583333,0,0.013043478,3.685400817,0,Dec,Android,2,1,2,Returning_Visitor,no,0
1211,0,0,2,17,32,2026.2,0,0.029411765,1.332510752,0,Oct,Android,2,3,1,Returning_Visitor,no,0
1212,1,42.4,4,65.68,12,285.68,0.015384615,0.038461538,0,0,Aug,Android,6,4,3,Returning_Visitor,1,0
1213,0,0,1,12,18,691.5,0,0.005,0,0,May,Android,4,4,2,Returning_Visitor,no,0
1214,1,298,7,399.25,85,2409.875,0.006818182,0.017267562,10.1319644,0,Dec,iOS,2,1,2,Returning_Visitor,no,0
1215,3,213,10,527,26,994.8222222,0,0.00344086,0,0,May,iOS,2,1,2,Returning_Visitor,no,0
1216,0,0,1,0,59,2334.105159,0.018421053,0.042076023,0,0,Dec,Android,2,3,3,Returning_Visitor,no,0
1217,0,0,0,0,2,86,0,0.05,0,0,Mar,Windows,1,1,9,Returning_Visitor,1,0
1218,0,0,0,0,2,17,0,0.1,0,0,Nov,Windows,1,1,2,New_Visitor,no,0
1219,0,0,0,0,5,218,0,0.04,0,0,Mar,Android,2,1,2,Returning_Visitor,no,0
1220,0,0,0,0,27,1544.533333,0.048148148,0.080246914,0,0,June,Windows,1,3,3,Returning_Visitor,no,0
1221,0,0,0,0,0,0,0.2,0.2,0,0,Nov,Windows,1,8,8,Returning_Visitor,no,0
1222,0,0,1,56,11,191,0,0.018181818,0,0,May,Android,2,2,4,New_Visitor,1,0
1223,0,0,0,0,11,976,0,0.033333333,0,0,May,Android,2,1,1,Returning_Visitor,no,0
1224,0,0,9,497.1666667,20,1170.166667,0.012121212,0.023484848,0,0,Nov,iOS,2,3,2,Returning_Visitor,no,0
1225,0,0,1,82,62,1243.17619,0.006451613,0.00983871,0,0,Dec,Windows,1,6,2,Returning_Visitor,no,0
1226,0,0,3,152.6,28,608.8833333,0.009375,0.03125,19.82770888,0,Jul,Android,2,7,13,Returning_Visitor,no,1
1227,0,0,0,0,13,169,0.015384615,0.041538462,0,0,May,Windows,1,7,1,Returning_Visitor,no,0
1228,0,0,3,41.5,5,68.75,0,0.0375,0,0,Nov,Windows,2,1,8,New_Visitor,no,0
1229,0,0,0,0,10,294.75,0,0.03,0,0,Dec,Windows,1,3,8,New_Visitor,no,0
1230,0,0,3,59.5,2,13.1,0,0.008333333,0,0,Sep,Windows,1,4,5,New_Visitor,no,0
1231,0,0,0,0,2,9,0,0.05,0,0,Dec,iOS,2,3,10,New_Visitor,no,0
1232,0,0,0,0,16,228.625,0,0.015,0,0,Dec,Android,2,1,2,New_Visitor,no,0
1233,0,0,1,15.2,30,515.5333333,0,0.016666667,0,0,Sep,Android,2,1,2,Returning_Visitor,no,0
1234,0,0,2,152,13,241.5833333,0.013333333,0.013333333,0,0,Sep,Windows,1,1,2,New_Visitor,no,0
1235,0,0,4,45.75,18,1273.083333,0,0.031818182,6.750968245,0,Dec,Windows,1,1,1,Returning_Visitor,no,1
1236,0,0,1,12,4,63.4,0,0.04,0,0,Oct,Windows,8,6,20,New_Visitor,no,0
1237,0,0,5,85,24,567.45,0.04,0.058666667,0,1,May,iOS,2,3,1,Returning_Visitor,1,0
1238,0,0,16,391.6833333,24,443.75,0,0.006451613,0,0,Aug,Android,10,7,3,Returning_Visitor,no,0
1239,0,0,0,0,3,116.75,0,0.066666667,0,0,Nov,iOS,2,1,10,Returning_Visitor,1,0
1240,3,230.1666667,1,43.5,93,3773.715179,0.004123711,0.018162523,17.77043431,0,Nov,Android,2,1,2,Returning_Visitor,no,1
1241,0,0,1,202,2,8,0,0.066666667,0,0,Mar,Android,2,8,6,New_Visitor,no,0
1242,0,0,0,0,7,297,0.028571429,0.071428571,0,0.8,May,Windows,1,1,1,Returning_Visitor,no,0
1243,0,0,6,105.5,81,2961.483333,0.007058824,0.026666667,0,0,May,Android,2,5,4,Returning_Visitor,no,0
1244,0,0,0,0,3,55,0,0.066666667,0,0,Mar,Android,2,1,10,Returning_Visitor,no,0
1245,0,0,0,0,9,281.5,0,0.008333333,0,0,Oct,Ubuntu,2,9,7,Returning_Visitor,no,0
1246,3,222,7,230.1666667,140,8961.407671,0.00137931,0.012980564,0,0,Mar,Android,5,2,1,Returning_Visitor,1,0
1247,0,0,0,0,4,105,0,0.025,0,0.6,Feb,Windows,1,1,4,Returning_Visitor,no,0
1248,0,0,8,82.85,84,2289.079157,0.002556818,0.013110506,0,0,June,Windows,1,7,3,Returning_Visitor,no,0
1249,0,0,0,0,22,2473.25,0.009090909,0.013383838,0,0,May,iOS,2,3,2,Returning_Visitor,no,0
1250,0,0,0,0,18,1259,0.010526316,0.033684211,0,0,May,Android,2,1,1,Returning_Visitor,no,0
1251,0,0,3,163.375,4,24,0,0.028571429,0,0,Nov,Android,2,1,3,Returning_Visitor,1,0
1252,0,0,0,0,49,938.0416667,0.00375,0.010664683,0,0,Dec,Windows,1,7,2,Returning_Visitor,no,0
1253,0,0,0,0,5,125,0.086666667,0.166666667,0,0,Feb,Android,2,1,3,Returning_Visitor,no,0
1254,0,0,0,0,14,1789.39881,0,0.029047619,0,0,Mar,Windows,1,2,2,Returning_Visitor,no,0
1255,0,0,0,0,4,132.5,0.175,0.183333333,0,0,Nov,iOS,2,4,13,Returning_Visitor,1,0
